sweep, beta, subsystem_id, M, E/J
0, 0.500000, 4033, -1.000000, -3200.000000
1, 0.500000, 4033, -0.976250, -3056.000000
2, 0.500000, 4033, -0.963750, -2988.000000
3, 0.500000, 4033, -0.948750, -2920.000000
4, 0.500000, 4033, -0.923750, -2832.000000
5, 0.500000, 4033, -0.920000, -2812.000000
6, 0.500000, 4033, -0.916250, -2792.000000
7, 0.500000, 4033, -0.916250, -2812.000000
8, 0.500000, 4033, -0.925000, -2788.000000
9, 0.500000, 4033, -0.928750, -2832.000000
10, 0.500000, 4033, -0.908750, -2748.000000
11, 0.500000, 4033, -0.912500, -2772.000000
12, 0.500000, 4033, -0.912500, -2764.000000
13, 0.500000, 4033, -0.920000, -2804.000000
14, 0.500000, 4033, -0.908750, -2740.000000
15, 0.500000, 4033, -0.915000, -2792.000000
16, 0.500000, 4033, -0.936250, -2880.000000
17, 0.500000, 4033, -0.930000, -2856.000000
18, 0.500000, 4033, -0.908750, -2748.000000
19, 0.500000, 4033, -0.911250, -2784.000000
20, 0.500000, 4033, -0.912500, -2768.000000
21, 0.500000, 4033, -0.911250, -2788.000000
22, 0.500000, 4033, -0.893750, -2704.000000
23, 0.500000, 4033, -0.912500, -2792.000000
24, 0.500000, 4033, -0.907500, -2736.000000
25, 0.500000, 4033, -0.915000, -2796.000000
26, 0.500000, 4033, -0.931250, -2872.000000
27, 0.500000, 4033, -0.937500, -2884.000000
28, 0.500000, 4033, -0.917500, -2828.000000
29, 0.500000, 4033, -0.933750, -2912.000000
30, 0.500000, 4033, -0.905000, -2788.000000
31, 0.500000, 4033, -0.915000, -2808.000000
32, 0.500000, 4033, -0.917500, -2852.000000
33, 0.500000, 4033, -0.927500, -2864.000000
34, 0.500000, 4033, -0.923750, -2856.000000
35, 0.500000, 4033, -0.921250, -2828.000000
36, 0.500000, 4033, -0.898750, -2744.000000
37, 0.500000, 4033, -0.900000, -2804.000000
38, 0.500000, 4033, -0.891250, -2692.000000
39, 0.500000, 4033, -0.887500, -2716.000000
40, 0.500000, 4033, -0.891250, -2692.000000
41, 0.500000, 4033, -0.912500, -2784.000000
42, 0.500000, 4033, -0.928750, -2844.000000
43, 0.500000, 4033, -0.912500, -2796.000000
44, 0.500000, 4033, -0.916250, -2808.000000
45, 0.500000, 4033, -0.918750, -2820.000000
46, 0.500000, 4033, -0.918750, -2836.000000
47, 0.500000, 4033, -0.920000, -2792.000000
48, 0.500000, 4033, -0.903750, -2748.000000
49, 0.500000, 4033, -0.903750, -2736.000000
50, 0.500000, 4033, -0.900000, -2736.000000
